,Month,SalesSystemCode,TITULO,SupervisorEmployeeID,Monthly Subscribers,Churned Subscribers,MonthsofEmploymentRounded,Exit Date,Características (D),Características (I),Características (S),Características (C),Motivación (D),Motivación (I),Motivación (S),Motivación (C),Bajo Stress (D),Bajo Stress (I),Bajo Stress (S),Bajo Stress (C),Rental Charge,Cost to Company,Revenue Per CtC
729,2017-07-01,802462.0,SALES EXECUTIVE,700311,88.0,4.0,4.0,2018-04-12,87.0,86.0,20.0,13.0,85.0,90.0,40.0,7.0,95.0,75.0,11.0,31.0,1255.5625,1533.33,0.8188468887975844
730,2017-07-01,2449.0,SALES EXECUTIVE,700311,,,4.0,2018-02-16,,,,,,,,,,,,,,1533.33,
731,2017-07-01,802429.0,SALES EXECUTIVE,700311,67.0,4.0,4.0,,65.0,62.0,57.0,42.0,69.0,74.0,58.0,33.0,60.0,60.0,69.0,60.0,933.0235349999997,1533.33,0.6084949325976794
732,2017-07-01,802482.0,SALES EXECUTIVE,700311,69.0,2.0,3.0,,65.0,15.0,71.0,53.0,69.0,25.0,58.0,33.0,60.0,18.0,89.0,74.0,923.3549999999999,1533.33,0.6021893525855491
733,2017-07-01,802484.0,SALES EXECUTIVE,700311,142.0,3.0,3.0,2017-08-09,,,,,,,,,,,,,2033.8549350000026,1533.33,1.326430015065252
734,2017-07-01,802494.0,SALES EXECUTIVE,700311,83.0,4.0,3.0,2017-09-25,,,,,,,,,,,,,1139.5155999999997,1533.33,0.7431639633999203
735,2017-07-01,802499.0,SALES EXECUTIVE,700311,,,3.0,,87.0,25.0,4.0,85.0,86.0,25.0,30.0,55.0,87.0,45.0,2.0,96.0,,1533.33,
736,2017-07-01,802576.0,SALES EXECUTIVE,700311,,,1.0,,,,,,,,,,,,,,,1533.33,
737,2017-07-01,802589.0,SALES EXECUTIVE,700311,,,1.0,2018-05-28,43.0,55.0,40.0,85.0,40.0,58.0,30.0,84.0,45.0,60.0,69.0,84.0,,1533.33,
738,2017-07-01,802610.0,SALES EXECUTIVE,700311,33.0,8.0,1.0,,48.0,33.0,85.0,70.0,40.0,40.0,84.0,84.0,60.0,45.0,89.0,60.0,476.12749999999994,1533.33,0.3105186098230648
739,2017-07-01,802623.0,SALES EXECUTIVE,700311,,,1.0,2018-05-10,,,,,,,,,,,,,,1533.33,
740,2017-07-01,802611.0,SALES EXECUTIVE,700311,,,1.0,2017-09-25,,,,,,,,,,,,,,1533.33,
741,2017-07-01,701055.0,SALES EXECUTIVE,91421,101.0,2.0,27.0,2018-05-25,,,,,,,,,,,,,1444.9375000000011,1533.33,0.9423525920708531
742,2017-07-01,701111.0,SALES EXECUTIVE,91421,,,25.0,,43.0,72.0,48.0,60.0,59.0,82.0,30.0,55.0,32.0,60.0,79.0,74.0,,1533.33,
743,2017-07-01,802425.0,SALES EXECUTIVE,91421,43.0,4.0,4.0,2017-09-25,,,,,,,,,,,,,602.7424999999998,1533.33,0.39309378933432454
744,2017-07-01,812409.0,SALES EXECUTIVE,91421,71.0,2.0,4.0,,40.0,15.0,62.0,99.0,40.0,40.0,58.0,96.0,40.0,10.0,79.0,99.0,987.5024999999996,1533.33,0.6440247696190642
745,2017-07-01,812408.0,SALES EXECUTIVE,91421,,,4.0,2018-05-01,67.0,55.0,48.0,25.0,69.0,40.0,58.0,33.0,69.0,75.0,60.0,31.0,,1533.33,
746,2017-07-01,812412.0,SALES EXECUTIVE,91421,,,4.0,,48.0,25.0,71.0,60.0,59.0,40.0,75.0,18.0,40.0,30.0,69.0,92.0,,1533.33,
747,2017-07-01,2411.0,SALES EXECUTIVE,91421,,,4.0,2018-07-05,67.0,72.0,40.0,70.0,45.0,58.0,40.0,84.0,87.0,86.0,60.0,60.0,,1533.33,
748,2017-07-01,802498.0,SALES EXECUTIVE,91421,,,3.0,2018-02-28,80.0,62.0,33.0,34.0,75.0,74.0,40.0,55.0,87.0,60.0,40.0,31.0,,1533.33,
749,2017-07-01,802518.0,SALES EXECUTIVE,91421,,,2.0,2017-12-01,,,,,,,,,,,,,,1533.33,
750,2017-07-01,802573.0,SALES EXECUTIVE,91421,50.0,4.0,1.0,2018-07-12,,,,,,,,,,,,,717.8530999999998,1533.33,0.4681660829697455
751,2017-07-01,2628.0,SALES EXECUTIVE,91421,,,1.0,2018-03-16,40.0,43.0,71.0,85.0,30.0,40.0,89.0,73.0,45.0,60.0,40.0,42.0,,1533.33,
752,2017-07-01,802639.0,SALES EXECUTIVE,91421,,,1.0,2017-08-22,,,,,,,,,,,,,,1533.33,
753,2017-07-01,802632.0,SALES EXECUTIVE,91421,,,1.0,,67.0,62.0,33.0,42.0,59.0,74.0,40.0,33.0,79.0,60.0,40.0,60.0,,1533.33,
754,2017-07-01,701447.0,SALES EXECUTIVE,Aff - 90671,,,11.0,,48.0,7.0,40.0,96.0,30.0,25.0,58.0,96.0,69.0,6.0,40.0,92.0,,1533.33,
755,2017-07-01,812406.0,SALES EXECUTIVE,Aff - 90671,76.0,3.0,4.0,,67.0,43.0,40.0,85.0,45.0,74.0,30.0,93.0,87.0,30.0,69.0,74.0,1163.5125,1533.33,0.7588141495959775
756,2017-07-01,812419.0,SALES EXECUTIVE,Aff - 90671,36.0,3.0,4.0,2017-08-17,,,,,,,,,,,,,455.1399999999999,1533.33,0.2968310800675653
757,2017-07-01,812399.0,SALES EXECUTIVE,Aff - 90671,82.0,3.0,4.0,2017-12-18,,,,,,,,,,,,,1155.3649999999998,1533.33,0.7535005510881544
758,2017-07-01,812461.0,SALES EXECUTIVE,Aff - 90671,,,4.0,2018-06-29,80.0,10.0,33.0,85.0,86.0,25.0,40.0,33.0,69.0,10.0,40.0,98.0,,1533.33,
759,2017-07-01,802456.0,SALES EXECUTIVE,Aff - 90671,,,4.0,2017-12-19,,,,,,,,,,,,,,1533.33,
760,2017-07-01,2464.0,SALES EXECUTIVE,Aff - 90671,53.0,4.0,4.0,2017-08-15,,,,,,,,,,,,,771.6674999999999,1533.33,0.5032625070924067
761,2017-07-01,802490.0,SALES EXECUTIVE,Aff - 90671,45.0,2.0,3.0,2018-07-27,40.0,79.0,75.0,53.0,40.0,82.0,75.0,73.0,40.0,75.0,79.0,48.0,667.0274999999998,1533.33,0.43501888047582704
762,2017-07-01,802495.0,SALES EXECUTIVE,Aff - 90671,,,3.0,2018-07-27,65.0,72.0,30.0,79.0,75.0,74.0,30.0,55.0,45.0,75.0,40.0,92.0,,1533.33,
763,2017-07-01,802515.0,SALES EXECUTIVE,Aff - 90671,,,2.0,2017-09-25,,,,,,,,,,,,,,1533.33,
764,2017-07-01,802582.0,SALES EXECUTIVE,Aff - 90671,,,1.0,2017-08-15,,,,,,,,,,,,,,1533.33,
765,2017-07-01,802574.0,SALES EXECUTIVE,Aff - 90671,,,1.0,2018-03-28,65.0,33.0,57.0,79.0,59.0,58.0,65.0,73.0,69.0,30.0,60.0,84.0,,1533.33,
766,2017-07-01,802588.0,SALES EXECUTIVE,Aff - 90671,,,1.0,2018-08-31,,,,,,,,,,,,,,1533.33,
767,2017-07-01,802621.0,SALES EXECUTIVE,Aff - 90671,,,1.0,2017-09-05,,,,,,,,,,,,,,1533.33,
768,2017-07-01,802609.0,SALES EXECUTIVE,Aff - 90671,,,1.0,2017-07-31,,,,,,,,,,,,,,1533.33,
769,2017-07-01,802622.0,SALES EXECUTIVE,Aff - 90671,,,1.0,2018-03-27,95.0,25.0,10.0,70.0,95.0,40.0,11.0,55.0,95.0,30.0,18.0,84.0,,1533.33,
770,2017-07-01,700628.0,SALES EXECUTIVE,1812390,,,38.0,2017-07-17,,,,,,,,,,,,,,1533.33,
771,2017-07-01,812403.0,SALES EXECUTIVE,700628,,,4.0,2017-09-25,,,,,,,,,,,,,,1533.33,
772,2017-07-01,802422.0,SALES EXECUTIVE,700628,7.0,4.0,4.0,2017-09-25,,,,,,,,,,,,,92.4625,1533.33,0.06030176152556854
773,2017-07-01,812417.0,SALES EXECUTIVE,700628,,,4.0,2017-10-31,,,,,,,,,,,,,,1533.33,
774,2017-07-01,812401.0,SALES EXECUTIVE,700628,,,4.0,2018-03-20,70.0,15.0,57.0,70.0,75.0,10.0,75.0,73.0,69.0,30.0,40.0,74.0,,1533.33,
775,2017-07-01,2439.0,SALES EXECUTIVE,700628,,,4.0,2017-08-30,,,,,,,,,,,,,,1533.33,
776,2017-07-01,2468.0,SALES EXECUTIVE,700628,54.0,4.0,4.0,,,,,,,,,,,,,,763.9124999999998,1533.33,0.49820488740192903
777,2017-07-01,2467.0,SALES EXECUTIVE,700628,,,4.0,,46.0,72.0,71.0,60.0,45.0,58.0,75.0,73.0,45.0,86.0,69.0,60.0,,1533.33,
778,2017-07-01,802496.0,SALES EXECUTIVE,700628,59.0,3.0,3.0,2018-04-13,70.0,95.0,20.0,25.0,85.0,95.0,11.0,7.0,60.0,86.0,40.0,60.0,922.0500000000001,1533.33,0.6013382637788344
779,2017-07-01,2512.0,SALES EXECUTIVE,700628,,,2.0,,,,,,,,,,,,,,,1533.33,
780,2017-07-01,2516.0,SALES EXECUTIVE,700628,34.0,1.0,2.0,2017-08-30,,,,,,,,,,,,,654.815,1533.33,0.42705418924823757
781,2017-07-01,802584.0,SALES EXECUTIVE,700628,35.0,3.0,1.0,2017-07-18,,,,,,,,,,,,,554.9749999999998,1533.33,0.36194100421957426
782,2017-07-01,802585.0,SALES EXECUTIVE,700628,13.0,3.0,1.0,2017-09-25,,,,,,,,,,,,,187.3,1533.33,0.12215243946182493
783,2017-07-01,802612.0,SALES EXECUTIVE,700628,,,1.0,,,,,,,,,,,,,,,1533.33,
784,2017-07-01,802618.0,SALES EXECUTIVE,700628,,,1.0,2017-08-11,,,,,,,,,,,,,,1533.33,
785,2017-07-01,802619.0,SALES EXECUTIVE,700628,,,1.0,2017-08-24,,,,,,,,,,,,,,1533.33,
786,2017-07-01,802420.0,SALES EXECUTIVE,700628,,,4.0,2017-07-07,,,,,,,,,,,,,,1533.33,
787,2017-07-01,2353.0,SALES EXECUTIVE,700628,,,5.0,,,,,,,,,,,,,,,1533.33,
809,2017-10-01,812410.0,SALES EXECUTIVE,91868,,,7.0,,60.0,55.0,71.0,70.0,59.0,58.0,89.0,55.0,60.0,60.0,40.0,84.0,,1533.33,
810,2017-10-01,812412.0,SALES EXECUTIVE,1812390,,,7.0,,48.0,25.0,71.0,60.0,59.0,40.0,75.0,18.0,40.0,30.0,69.0,92.0,,1533.33,
811,2017-10-01,2467.0,SALES EXECUTIVE,1812390,,,7.0,,46.0,72.0,71.0,60.0,45.0,58.0,75.0,73.0,45.0,86.0,69.0,60.0,,1533.33,
812,2017-10-01,2787.0,SALES EXECUTIVE ,1812487,,,-1.0,2018-08-25,,,,,,,,,,,,,,1533.33,
813,2017-10-01,802797.0,SALES EXECUTIVE ,8592,,,-1.0,2017-11-21,,,,,,,,,,,,,,1533.33,
814,2017-10-01,782827.0,SALES EXECUTIVE ,8592,,,-1.0,2018-03-23,60.0,20.0,75.0,90.0,40.0,40.0,75.0,84.0,79.0,18.0,79.0,92.0,,1533.33,
815,2017-10-01,802828.0,SALES EXECUTIVE ,1812401,,,-1.0,2018-04-20,65.0,55.0,57.0,60.0,75.0,82.0,40.0,55.0,45.0,30.0,79.0,74.0,,1533.33,
816,2017-10-01,782829.0,SALES EXECUTIVE ,91868,,,-1.0,,75.0,20.0,48.0,79.0,75.0,74.0,40.0,55.0,79.0,6.0,69.0,92.0,,1533.33,
817,2017-10-01,802830.0,SALES EXECUTIVE ,1812431,,,-1.0,2018-03-23,87.0,25.0,40.0,53.0,86.0,25.0,58.0,33.0,87.0,45.0,40.0,74.0,,1533.33,
818,2017-10-01,802831.0,SALES EXECUTIVE ,1812487,,,-1.0,2018-03-28,43.0,86.0,57.0,79.0,22.0,90.0,58.0,73.0,69.0,75.0,69.0,84.0,,1533.33,
819,2017-10-01,802832.0,SALES EXECUTIVE ,1812401,,,-1.0,2018-03-06,43.0,25.0,81.0,53.0,22.0,58.0,75.0,33.0,69.0,18.0,89.0,74.0,,1533.33,
820,2017-10-01,802833.0,SALES EXECUTIVE ,8592,,,-1.0,2018-04-13,70.0,62.0,20.0,60.0,59.0,82.0,60.0,55.0,87.0,45.0,18.0,74.0,,1533.33,
821,2017-10-01,802834.0,SALES EXECUTIVE ,8592,,,-1.0,,,,,,,,,,,,,,,1533.33,
822,2017-10-01,802835.0,SALES EXECUTIVE ,1812431,,,-1.0,2018-03-23,60.0,55.0,57.0,60.0,59.0,74.0,40.0,55.0,60.0,45.0,79.0,74.0,,1533.33,
827,2017-10-01,802843.0,SALES EXECUTIVE ,8592,,,-1.0,,,,,,,,,,,,,,,1533.33,
828,2017-10-01,802848.0,SALES EXECUTIVE ,1812431,,,-1.0,2017-12-29,,,,,,,,,,,,,,1533.33,
829,2017-10-01,802849.0,SALES EXECUTIVE ,91868,,,-1.0,2018-03-07,65.0,25.0,33.0,70.0,59.0,58.0,30.0,84.0,69.0,18.0,60.0,60.0,,1533.33,
830,2017-10-01,802850.0,SALES EXECUTIVE ,8592,,,-1.0,,75.0,72.0,30.0,60.0,75.0,74.0,40.0,55.0,79.0,75.0,30.0,74.0,,1533.33,
832,2017-10-01,812853.0,SALES EXECUTIVE ,1812401,,,-1.0,,48.0,72.0,40.0,85.0,40.0,74.0,65.0,84.0,60.0,75.0,30.0,84.0,,1533.33,
835,2017-09-01,812408.0,SALES EXECUTIVE,1812390,,,6.0,2018-05-01,67.0,55.0,48.0,25.0,69.0,40.0,58.0,33.0,69.0,75.0,60.0,31.0,,1533.33,
836,2017-09-01,812410.0,SALES EXECUTIVE,91868,,,6.0,,60.0,55.0,71.0,70.0,59.0,58.0,89.0,55.0,60.0,60.0,40.0,84.0,,1533.33,
837,2017-09-01,812412.0,SALES EXECUTIVE,1812390,,,6.0,,48.0,25.0,71.0,60.0,59.0,40.0,75.0,18.0,40.0,30.0,69.0,92.0,,1533.33,
838,2017-09-01,2467.0,SALES EXECUTIVE,1812390,,,6.0,,46.0,72.0,71.0,60.0,45.0,58.0,75.0,73.0,45.0,86.0,69.0,60.0,,1533.33,
839,2017-09-01,802518.0,SALES EXECUTIVE,1812390,,,4.0,2017-12-01,,,,,,,,,,,,,,1533.33,
840,2017-09-01,802621.0,SALES EXECUTIVE,1812390,,,3.0,2017-09-05,,,,,,,,,,,,,,1533.33,
841,2017-08-01,802674.0,SALES EXECUTIVE,8592,,,-1.0,2018-04-30,70.0,62.0,30.0,60.0,75.0,40.0,40.0,55.0,69.0,86.0,30.0,74.0,,1533.33,
842,2017-08-01,802680.0,SALES EXECUTIVE,8592,,,-1.0,2018-03-23,43.0,33.0,57.0,85.0,40.0,58.0,58.0,73.0,45.0,30.0,69.0,92.0,,1533.33,
843,2017-08-01,802706.0,SALES EXECUTIVE ,8592,,,-1.0,,84.0,33.0,40.0,60.0,85.0,25.0,40.0,84.0,87.0,60.0,60.0,48.0,,1533.33,
844,2017-08-01,802707.0,SALES EXECUTIVE,8592,,,-1.0,,60.0,72.0,60.0,30.0,59.0,74.0,30.0,55.0,60.0,75.0,40.0,74.0,,1533.33,
845,2017-08-01,802708.0,SALES EXECUTIVE,8592,,,-1.0,,67.0,43.0,40.0,34.0,69.0,74.0,58.0,18.0,69.0,30.0,40.0,60.0,,1533.33,
846,2017-08-01,802709.0,SALES EXECUTIVE ,8592,,,-1.0,,75.0,86.0,20.0,25.0,75.0,82.0,18.0,18.0,79.0,86.0,30.0,48.0,,1533.33,
847,2017-08-01,802717.0,SALES EXECUTIVE,8592,,,-1.0,2018-03-16,23.0,86.0,57.0,79.0,30.0,82.0,40.0,93.0,23.0,86.0,79.0,60.0,,1533.33,
848,2017-08-01,802718.0,SALES EXECUTIVE,8592,,,-1.0,2018-02-02,52.0,55.0,71.0,42.0,30.0,40.0,89.0,18.0,79.0,75.0,40.0,74.0,,1533.33,
849,2017-08-01,2725.0,SALES EXECUTIVE,8592,,,-1.0,2017-10-31,,,,,,,,,,,,,,1533.33,
850,2017-08-01,802726.0,SALES EXECUTIVE,8592,,,-1.0,,,,,,,,,,,,,,,1533.33,
851,2017-08-01,802727.0,SALES EXECUTIVE,8592,,,-1.0,,,,,,,,,,,,,,,1533.33,
855,2017-07-01,802672.0,SALES EXECUTIVE,1812390,,,-1.0,2017-11-21,,,,,,,,,,,,,,1533.33,
856,2017-07-01,802673.0,SALES EXECUTIVE,1812390,,,-1.0,2018-08-01,40.0,33.0,62.0,90.0,30.0,25.0,75.0,93.0,45.0,60.0,60.0,84.0,,1533.33,
857,2017-07-01,802675.0,SALES EXECUTIVE,1812390,,,-1.0,2017-12-20,,,,,,,,,,,,,,1533.33,
858,2017-07-01,802676.0,SALES EXECUTIVE,1812398,,,-1.0,2017-10-10,,,,,,,,,,,,,,1533.33,
859,2017-07-01,802677.0,SALES EXECUTIVE,1812390,,,-1.0,2017-09-25,,,,,,,,,,,,,,1533.33,
860,2017-07-01,802678.0,SALES EXECUTIVE,1812390,,,-1.0,2018-07-27,,,,,,,,,,,,,,1533.33,
861,2017-07-01,802679.0,SALES EXECUTIVE,1812390,,,-1.0,,80.0,25.0,33.0,70.0,90.0,25.0,40.0,18.0,60.0,45.0,40.0,96.0,,1533.33,
862,2017-07-01,802681.0,SALES EXECUTIVE,1812390,,,-1.0,2018-08-31,40.0,86.0,71.0,70.0,10.0,90.0,58.0,33.0,69.0,75.0,89.0,92.0,,1533.33,
863,2017-07-01,802682.0,SALES EXECUTIVE,1812390,,,-1.0,2017-10-31,,,,,,,,,,,,,,1533.33,
864,2017-07-01,802683.0,SALES EXECUTIVE,1812390,,,-1.0,2017-09-19,,,,,,,,,,,,,,1533.33,
865,2017-07-01,802684.0,SALES EXECUTIVE,1812390,,,-1.0,2017-09-25,,,,,,,,,,,,,,1533.33,
866,2017-07-01,802685.0,SALES EXECUTIVE,1812390,,,-1.0,,84.0,43.0,40.0,42.0,75.0,58.0,40.0,33.0,95.0,45.0,60.0,60.0,,1533.33,
869,2017-07-01,802691.0,SALES EXECUTIVE,1812398,,,-1.0,2017-09-29,,,,,,,,,,,,,,1533.33,
870,2017-07-01,802692.0,SALES EXECUTIVE,1812398,,,-1.0,2017-09-29,,,,,,,,,,,,,,1533.33,
871,2018-01-01,700894.0,SALES EXECUTIVE,91868,,,36.0,,75.0,55.0,25.0,90.0,85.0,58.0,30.0,84.0,69.0,60.0,30.0,92.0,,1533.33,
872,2018-01-01,700915.0,SALES EXECUTIVE,91868,,,35.0,,60.0,25.0,75.0,85.0,40.0,74.0,65.0,84.0,79.0,6.0,89.0,84.0,,1533.33,
873,2018-01-01,701111.0,SALES EXECUTIVE,1812431,,,31.0,,43.0,72.0,48.0,60.0,59.0,82.0,30.0,55.0,32.0,60.0,79.0,74.0,,1533.33,
874,2018-01-01,91868.0,SALES SUPERVISOR,7935,,,68.0,,,,,,,,,,,,,,,1953.33,
875,2018-01-01,701055.0,SALES EXECUTIVE,Aff - 90671,,,33.0,2018-05-25,,,,,,,,,,,,,,1533.33,
876,2018-01-01,701450.0,SALES EXECUTIVE,91868,,,16.0,2018-03-28,52.0,62.0,40.0,70.0,59.0,58.0,58.0,84.0,45.0,75.0,40.0,60.0,,1533.33,
877,2018-01-01,701447.0,SALES EXECUTIVE,Aff - 90671,,,17.0,,48.0,7.0,40.0,96.0,30.0,25.0,58.0,96.0,69.0,6.0,40.0,92.0,,1533.33,
878,2018-01-01,,SALES EXECUTIVE,8592,,,10.0,,23.0,72.0,88.0,53.0,30.0,82.0,89.0,7.0,23.0,60.0,89.0,92.0,,1533.33,
879,2018-01-01,812401.0,SALES EXECUTIVE,8592,1.0,4.0,10.0,2018-03-20,70.0,15.0,57.0,70.0,75.0,10.0,75.0,73.0,69.0,30.0,40.0,74.0,0.0,1658.33,0.0
880,2018-01-01,812406.0,SALES EXECUTIVE,Aff - 687,50.0,3.0,10.0,,67.0,43.0,40.0,85.0,45.0,74.0,30.0,93.0,87.0,30.0,69.0,74.0,666.735,1533.33,0.4348281191915635
881,2018-01-01,812408.0,SALES EXECUTIVE,94051,35.0,4.0,10.0,2018-05-01,67.0,55.0,48.0,25.0,69.0,40.0,58.0,33.0,69.0,75.0,60.0,31.0,460.1625,1533.33,0.30010663066658844
882,2018-01-01,812409.0,SALES EXECUTIVE,Aff - 90671,,,10.0,,40.0,15.0,62.0,99.0,40.0,40.0,58.0,96.0,40.0,10.0,79.0,99.0,,1533.33,
883,2018-01-01,812410.0,SALES EXECUTIVE,7935,,,10.0,,60.0,55.0,71.0,70.0,59.0,58.0,89.0,55.0,60.0,60.0,40.0,84.0,,1533.33,
884,2018-01-01,812412.0,SALES EXECUTIVE,7935,,,10.0,,48.0,25.0,71.0,60.0,59.0,40.0,75.0,18.0,40.0,30.0,69.0,92.0,,1533.33,
885,2018-01-01,2411.0,SALES EXECUTIVE,Aff - 90671,,,10.0,2018-07-05,67.0,72.0,40.0,70.0,45.0,58.0,40.0,84.0,87.0,86.0,60.0,60.0,,1533.33,
886,2018-01-01,802429.0,SALES EXECUTIVE,1812431,46.0,3.0,10.0,,65.0,62.0,57.0,42.0,69.0,74.0,58.0,33.0,60.0,60.0,69.0,60.0,663.676835,1533.33,0.4328336594209988
887,2018-01-01,2430.0,SALES EXECUTIVE,91868,,,10.0,,70.0,62.0,48.0,34.0,75.0,74.0,58.0,33.0,69.0,60.0,60.0,48.0,,1533.33,
888,2018-01-01,2431.0,SALES EXECUTIVE,7935,,,10.0,2018-02-01,40.0,90.0,25.0,94.0,40.0,90.0,30.0,84.0,40.0,86.0,30.0,96.0,,1533.33,
889,2018-01-01,2438.0,SALES EXECUTIVE,91868,,,10.0,2018-04-12,52.0,55.0,33.0,60.0,69.0,58.0,40.0,55.0,40.0,60.0,40.0,74.0,,1533.33,
890,2018-01-01,2449.0,SALES EXECUTIVE,1812401,48.0,3.0,10.0,2018-02-16,,,,,,,,,,,,,678.5642399999998,1533.33,0.44254285770186447
891,2018-01-01,812461.0,SALES EXECUTIVE,Aff - 90671,,,10.0,2018-06-29,80.0,10.0,33.0,85.0,86.0,25.0,40.0,33.0,69.0,10.0,40.0,98.0,,1533.33,
892,2018-01-01,802462.0,SALES EXECUTIVE,1812431,,,10.0,2018-04-12,87.0,86.0,20.0,13.0,85.0,90.0,40.0,7.0,95.0,75.0,11.0,31.0,,1533.33,
893,2018-01-01,2467.0,SALES EXECUTIVE,1812401,,,10.0,,46.0,72.0,71.0,60.0,45.0,58.0,75.0,73.0,45.0,86.0,69.0,60.0,,1533.33,
894,2018-01-01,802480.0,SALES EXECUTIVE,Aff - 687,,,9.0,,80.0,62.0,20.0,70.0,75.0,74.0,40.0,55.0,87.0,60.0,11.0,84.0,,1533.33,
895,2018-01-01,802482.0,SALES EXECUTIVE,94051,,,9.0,,65.0,15.0,71.0,53.0,69.0,25.0,58.0,33.0,60.0,18.0,89.0,74.0,,1533.33,
896,2018-01-01,802486.0,SALES EXECUTIVE,Aff - 687,,,9.0,2018-07-27,60.0,7.0,62.0,94.0,40.0,10.0,65.0,93.0,79.0,10.0,69.0,92.0,,1533.33,
897,2018-01-01,802490.0,SALES EXECUTIVE,Aff - 90671,,,9.0,2018-07-27,40.0,79.0,75.0,53.0,40.0,82.0,75.0,73.0,40.0,75.0,79.0,48.0,,1533.33,
898,2018-01-01,802495.0,SALES EXECUTIVE,Aff - 90671,,,9.0,2018-07-27,65.0,72.0,30.0,79.0,75.0,74.0,30.0,55.0,45.0,75.0,40.0,92.0,,1533.33,
899,2018-01-01,802496.0,SALES EXECUTIVE,91868,,,9.0,2018-04-13,70.0,95.0,20.0,25.0,85.0,95.0,11.0,7.0,60.0,86.0,40.0,60.0,,1533.33,
900,2018-01-01,802498.0,SALES EXECUTIVE,94051,,,9.0,2018-02-28,80.0,62.0,33.0,34.0,75.0,74.0,40.0,55.0,87.0,60.0,40.0,31.0,,1533.33,
901,2018-01-01,802499.0,SALES EXECUTIVE,94051,64.0,5.0,9.0,,87.0,25.0,4.0,85.0,86.0,25.0,30.0,55.0,87.0,45.0,2.0,96.0,908.6199999999999,1533.33,0.5925795490859762
902,2018-01-01,802513.0,SALES EXECUTIVE,Aff - 687,,,8.0,,84.0,7.0,40.0,90.0,85.0,25.0,40.0,84.0,87.0,6.0,60.0,92.0,,1533.33,
903,2018-01-01,782544.0,SALES EXECUTIVE,1812401,,,7.0,2018-02-02,93.0,33.0,20.0,34.0,93.0,40.0,11.0,55.0,95.0,45.0,40.0,31.0,,1533.33,
904,2018-01-01,802576.0,SALES EXECUTIVE,1812431,32.0,2.0,7.0,,,,,,,,,,,,,,458.10749999999985,1533.33,0.29876641036176155
905,2018-01-01,802590.0,SALES EXECUTIVE,Aff - 687,,,7.0,2018-05-31,52.0,43.0,62.0,70.0,69.0,74.0,65.0,33.0,40.0,30.0,69.0,92.0,,1533.33,
906,2018-01-01,802581.0,SALES EXECUTIVE,91868,,,7.0,2018-08-31,67.0,15.0,40.0,94.0,59.0,25.0,65.0,93.0,79.0,18.0,30.0,92.0,,1533.33,
907,2018-01-01,802589.0,SALES EXECUTIVE,94051,21.0,3.0,7.0,2018-05-28,43.0,55.0,40.0,85.0,40.0,58.0,30.0,84.0,45.0,60.0,69.0,84.0,312.5625,1533.33,0.20384555183815617
908,2018-01-01,802574.0,SALES EXECUTIVE,Aff - 687,,,7.0,2018-03-28,65.0,33.0,57.0,79.0,59.0,58.0,65.0,73.0,69.0,30.0,60.0,84.0,,1533.33,
909,2018-01-01,802545.0,SALES EXECUTIVE,Aff - 90671,,,7.0,2018-07-27,52.0,15.0,40.0,94.0,59.0,10.0,58.0,96.0,45.0,30.0,40.0,84.0,,1533.33,
910,2018-01-01,802588.0,SALES EXECUTIVE,1812431,,,7.0,2018-08-31,,,,,,,,,,,,,,1533.33,
911,2018-01-01,802573.0,SALES EXECUTIVE,1812431,53.0,3.0,7.0,2018-07-12,,,,,,,,,,,,,707.4375,1533.33,0.4613732855940991
912,2018-01-01,802575.0,SALES EXECUTIVE,1812401,,,7.0,,,,,,,,,,,,,,,1533.33,
913,2018-01-01,802610.0,SALES EXECUTIVE,94051,,,7.0,,48.0,33.0,85.0,70.0,40.0,40.0,84.0,84.0,60.0,45.0,89.0,60.0,,1533.33,
914,2018-01-01,802612.0,SALES EXECUTIVE,1812401,,,7.0,,,,,,,,,,,,,,,1533.33,
915,2018-01-01,802614.0,SALES EXECUTIVE,1812401,,,7.0,2018-07-02,84.0,55.0,62.0,20.0,96.0,74.0,65.0,7.0,99.0,45.0,69.0,48.0,,1533.33,
916,2018-01-01,802640.0,SALES EXECUTIVE,Aff - 90671,,,7.0,2018-07-27,60.0,86.0,33.0,25.0,45.0,74.0,65.0,18.0,69.0,95.0,18.0,48.0,,1533.33,
917,2018-01-01,802620.0,SALES EXECUTIVE,94051,,,7.0,2018-05-29,67.0,55.0,16.0,79.0,59.0,40.0,18.0,73.0,79.0,75.0,18.0,94.0,,1533.33,
918,2018-01-01,802622.0,SALES EXECUTIVE,1812401,,,7.0,2018-03-27,95.0,25.0,10.0,70.0,95.0,40.0,11.0,55.0,95.0,30.0,18.0,84.0,,1533.33,
919,2018-01-01,802623.0,SALES EXECUTIVE,94051,41.0,3.0,7.0,2018-05-10,,,,,,,,,,,,,581.4269349999997,1533.33,0.3791923036789209
920,2018-01-01,2628.0,SALES EXECUTIVE,1812401,,,7.0,2018-03-16,40.0,43.0,71.0,85.0,30.0,40.0,89.0,73.0,45.0,60.0,40.0,42.0,,1533.33,
921,2018-01-01,802632.0,SALES EXECUTIVE,1812431,,,7.0,,67.0,62.0,33.0,42.0,59.0,74.0,40.0,33.0,79.0,60.0,40.0,60.0,,1533.33,
922,2018-01-01,802636.0,SALES EXECUTIVE,94051,,,7.0,,,,,,,,,,,,,,,1533.33,
